Tag: blank_modifier, Categories: 2
Tag: shipsize_graygoo_interdictor_disengage_chance_mult, Categories: 16508
Tag: shipsize_graygoo_interdictor_tracking_mult, Categories: 16508
Tag: shipsize_graygoo_factory_build_speed_mult, Categories: 264192
Tag: shipsize_graygoo_factory_hull_mult, Categories: 16508
Tag: shipsize_graygoo_factory_hull_add, Categories: 16508
Tag: shipsize_graygoo_factory_evasion_mult, Categories: 16508
Tag: shipsize_graygoo_factory_disengage_chance_mult, Categories: 16508
Tag: shipsize_graygoo_factory_tracking_mult, Categories: 16508
Tag: shipsize_starbase_caravaneer_build_speed_mult, Categories: 264192
Tag: shipsize_starbase_caravaneer_hull_mult, Categories: 16508
Tag: shipsize_starbase_caravaneer_hull_add, Categories: 16508
Tag: shipsize_starbase_caravaneer_evasion_mult, Categories: 16508
Tag: shipsize_starbase_caravaneer_disengage_chance_mult, Categories: 16508
Tag: shipsize_starbase_caravaneer_tracking_mult, Categories: 16508
Tag: shipsize_caravaneer_station_01_build_speed_mult, Categories: 264192
Tag: shipsize_caravaneer_station_01_hull_mult, Categories: 16508
Tag: shipsize_caravaneer_station_01_hull_add, Categories: 16508
Tag: shipsize_caravaneer_station_01_evasion_mult, Categories: 16508
Tag: shipsize_caravaneer_station_01_disengage_chance_mult, Categories: 16508
Tag: shipsize_caravaneer_station_01_tracking_mult, Categories: 16508
Tag: shipsize_caravaneer_cargoship_01_build_speed_mult, Categories: 264192
Tag: shipsize_caravaneer_cargoship_01_hull_mult, Categories: 16508
Tag: shipsize_caravaneer_cargoship_01_hull_add, Categories: 16508
Tag: shipsize_caravaneer_cargoship_01_evasion_mult, Categories: 16508
Tag: shipsize_caravaneer_cargoship_01_disengage_chance_mult, Categories: 16508
Tag: shipsize_caravaneer_cargoship_01_tracking_mult, Categories: 16508
Tag: shipsize_caravaneer_destroyer_01_build_speed_mult, Categories: 264192
Tag: shipsize_caravaneer_destroyer_01_hull_mult, Categories: 16508
Tag: shipsize_caravaneer_destroyer_01_hull_add, Categories: 16508
Tag: shipsize_caravaneer_destroyer_01_evasion_mult, Categories: 16508
Tag: shipsize_caravaneer_destroyer_01_disengage_chance_mult, Categories: 16508
Tag: shipsize_caravaneer_destroyer_01_tracking_mult, Categories: 16508
Tag: shipsize_caravaneer_cruiser_01_build_speed_mult, Categories: 264192
Tag: shipsize_caravaneer_cruiser_01_hull_mult, Categories: 16508
Tag: shipsize_caravaneer_cruiser_01_hull_add, Categories: 16508
Tag: shipsize_caravaneer_cruiser_01_evasion_mult, Categories: 16508
Tag: shipsize_caravaneer_cruiser_01_disengage_chance_mult, Categories: 16508
Tag: shipsize_caravaneer_cruiser_01_tracking_mult, Categories: 16508
Tag: shipsize_lesser_messenger_01_build_speed_mult, Categories: 264192
Tag: shipsize_lesser_messenger_01_hull_mult, Categories: 16508
Tag: shipsize_lesser_messenger_01_hull_add, Categories: 16508
Tag: shipsize_lesser_messenger_01_evasion_mult, Categories: 16508
Tag: shipsize_lesser_messenger_01_disengage_chance_mult, Categories: 16508
Tag: shipsize_lesser_messenger_01_tracking_mult, Categories: 16508
Tag: shipsize_wenkwort_drone_build_speed_mult, Categories: 264192
Tag: shipsize_wenkwort_drone_hull_mult, Categories: 16508
Tag: shipsize_wenkwort_drone_hull_add, Categories: 16508
Tag: shipsize_wenkwort_drone_evasion_mult, Categories: 16508
Tag: shipsize_wenkwort_drone_disengage_chance_mult, Categories: 16508
Tag: shipsize_wenkwort_drone_tracking_mult, Categories: 16508
Tag: shipsize_wenkwort_enforcer_build_speed_mult, Categories: 264192
Tag: shipsize_wenkwort_enforcer_hull_mult, Categories: 16508
Tag: shipsize_wenkwort_enforcer_hull_add, Categories: 16508
Tag: shipsize_wenkwort_enforcer_evasion_mult, Categories: 16508
Tag: shipsize_wenkwort_enforcer_disengage_chance_mult, Categories: 16508
Tag: shipsize_wenkwort_enforcer_tracking_mult, Categories: 16508
Tag: shipsize_training_target_build_speed_mult, Categories: 264192
Tag: shipsize_training_target_hull_mult, Categories: 16508
Tag: shipsize_training_target_hull_add, Categories: 16508
Tag: shipsize_training_target_evasion_mult, Categories: 16508
Tag: shipsize_training_target_disengage_chance_mult, Categories: 16508
Tag: shipsize_training_target_tracking_mult, Categories: 16508
Tag: shipsize_juggernaut_build_speed_mult, Categories: 264192
Tag: shipsize_juggernaut_hull_mult, Categories: 16508
Tag: shipsize_juggernaut_hull_add, Categories: 16508
Tag: shipsize_juggernaut_evasion_mult, Categories: 16508
Tag: shipsize_juggernaut_disengage_chance_mult, Categories: 16508
Tag: shipsize_juggernaut_tracking_mult, Categories: 16508
Tag: shipsize_ancient_mining_expansion_barge_build_speed_mult, Categories: 264192
Tag: shipsize_ancient_mining_expansion_barge_hull_mult, Categories: 16508
Tag: shipsize_ancient_mining_expansion_barge_hull_add, Categories: 16508
Tag: shipsize_ancient_mining_expansion_barge_evasion_mult, Categories: 16508
Tag: shipsize_ancient_mining_expansion_barge_disengage_chance_mult, Categories: 16508
Tag: shipsize_ancient_mining_expansion_barge_tracking_mult, Categories: 16508
Tag: shipsize_ancient_mining_expansion_drone_build_speed_mult, Categories: 264192
Tag: shipsize_ancient_mining_expansion_drone_hull_mult, Categories: 16508
Tag: shipsize_ancient_mining_expansion_drone_hull_add, Categories: 16508
Tag: shipsize_ancient_mining_expansion_drone_evasion_mult, Categories: 16508
Tag: shipsize_ancient_mining_expansion_drone_disengage_chance_mult, Categories: 16508
Tag: shipsize_ancient_mining_expansion_drone_tracking_mult, Categories: 16508
Tag: shipsize_crystal_splitter_ship_large_blue_build_speed_mult, Categories: 264192
Tag: shipsize_crystal_splitter_ship_large_blue_hull_mult, Categories: 16508
Tag: shipsize_crystal_splitter_ship_large_blue_hull_add, Categories: 16508
Tag: shipsize_crystal_splitter_ship_large_blue_evasion_mult, Categories: 16508
Tag: shipsize_crystal_splitter_ship_large_blue_disengage_chance_mult, Categories: 16508
Tag: shipsize_crystal_splitter_ship_large_blue_tracking_mult, Categories: 16508
Tag: shipsize_crisis_corvette_build_speed_mult, Categories: 264192
Tag: shipsize_crisis_corvette_hull_mult, Categories: 16508
Tag: shipsize_crisis_corvette_hull_add, Categories: 16508
Tag: shipsize_crisis_corvette_evasion_mult, Categories: 16508
Tag: shipsize_crisis_corvette_disengage_chance_mult, Categories: 16508
Tag: shipsize_crisis_corvette_tracking_mult, Categories: 16508
Tag: shipsize_crisis_destroyer_build_speed_mult, Categories: 264192
Tag: shipsize_crisis_destroyer_hull_mult, Categories: 16508
Tag: shipsize_crisis_destroyer_hull_add, Categories: 16508
Tag: shipsize_crisis_destroyer_evasion_mult, Categories: 16508
Tag: shipsize_crisis_destroyer_disengage_chance_mult, Categories: 16508
Tag: shipsize_crisis_destroyer_tracking_mult, Categories: 16508
Tag: shipsize_crisis_cruiser_build_speed_mult, Categories: 264192
Tag: shipsize_crisis_cruiser_hull_mult, Categories: 16508
Tag: shipsize_crisis_cruiser_hull_add, Categories: 16508
Tag: shipsize_crisis_cruiser_evasion_mult, Categories: 16508
Tag: shipsize_crisis_cruiser_disengage_chance_mult, Categories: 16508
Tag: shipsize_crisis_cruiser_tracking_mult, Categories: 16508
Tag: shipsize_star_eater_build_speed_mult, Categories: 264192
Tag: shipsize_star_eater_hull_mult, Categories: 16508
Tag: shipsize_star_eater_hull_add, Categories: 16508
Tag: shipsize_star_eater_evasion_mult, Categories: 16508
Tag: shipsize_star_eater_disengage_chance_mult, Categories: 16508
Tag: shipsize_star_eater_tracking_mult, Categories: 16508
Tag: damage_vs_country_type_default_mult, Categories: 16508
Tag: damage_vs_country_type_global_event_mult, Categories: 16508
Tag: damage_vs_country_type_faction_mult, Categories: 16508
Tag: damage_vs_country_type_adversary_mult, Categories: 16508
Tag: damage_vs_country_type_neutral_faction_mult, Categories: 16508
Tag: damage_vs_country_type_nomad_mult, Categories: 16508
Tag: damage_vs_country_type_pirate_mult, Categories: 16508
Tag: damage_vs_country_type_dormant_marauders_mult, Categories: 16508
Tag: damage_vs_country_type_ruined_marauders_mult, Categories: 16508
Tag: damage_vs_country_type_awakened_marauders_mult, Categories: 16508
Tag: damage_vs_country_type_fallen_empire_mult, Categories: 16508
Tag: damage_vs_country_type_awakened_fallen_empire_mult, Categories: 16508
Tag: damage_vs_country_type_primitive_mult, Categories: 16508
Tag: damage_vs_country_type_rebel_mult, Categories: 16508
Tag: damage_vs_country_type_ambient_mult, Categories: 16508
Tag: damage_vs_country_type_enclave_mult, Categories: 16508
Tag: damage_vs_country_type_shroud_mult, Categories: 16508
Tag: damage_vs_country_type_shroud_spirits_mult, Categories: 16508
Tag: damage_vs_country_type_gdf_mult, Categories: 16508
Tag: damage_vs_country_type_swarm_mult, Categories: 16508
Tag: damage_vs_country_type_extradimensional_mult, Categories: 16508
Tag: damage_vs_country_type_extradimensional_2_mult, Categories: 16508
Tag: damage_vs_country_type_extradimensional_3_mult, Categories: 16508
Tag: damage_vs_country_type_ai_empire_mult, Categories: 16508
Tag: damage_vs_country_type_cybrex_empire_mult, Categories: 16508
Tag: damage_vs_country_type_sentinels_mult, Categories: 16508
Tag: damage_vs_country_type_gate_builders_mult, Categories: 16508
Tag: damage_vs_country_type_gray_mult, Categories: 16508
Tag: damage_vs_country_type_tiyanki_mult, Categories: 16508
Tag: damage_vs_country_type_tiyanki_garrison_mult, Categories: 16508
Tag: damage_vs_country_type_amoeba_mult, Categories: 16508
Tag: damage_vs_country_type_amoeba_borderless_mult, Categories: 16508
Tag: damage_vs_country_type_amoeba_garrison_mult, Categories: 16508
Tag: damage_vs_country_type_amoeba_faction_mult, Categories: 16508
Tag: damage_vs_country_type_crystal_mult, Categories: 16508
Tag: damage_vs_country_type_crystal_faction_mult, Categories: 16508
Tag: damage_vs_country_type_drone_mult, Categories: 16508
Tag: damage_vs_country_type_drone_faction_mult, Categories: 16508
Tag: damage_vs_country_type_cloud_mult, Categories: 16508
Tag: damage_vs_country_type_portal_holder_mult, Categories: 16508
Tag: damage_vs_country_type_feral_prethoryn_mult, Categories: 16508
Tag: damage_vs_country_type_feral_prethoryn_infighting_mult, Categories: 16508
Tag: damage_vs_country_type_marauder_raiders_mult, Categories: 16508
Tag: damage_vs_country_type_vol_mult, Categories: 16508
Tag: damage_vs_country_type_ratlings_mult, Categories: 16508
Tag: damage_vs_country_type_enigmatic_cache_mult, Categories: 16508
Tag: damage_vs_country_type_gray_goo_mult, Categories: 16508
Tag: damage_vs_country_type_mechanocalibrator_mult, Categories: 16508
Tag: damage_vs_country_type_vluur_mult, Categories: 16508
Tag: damage_vs_country_type_guardian_mult, Categories: 16508
Tag: damage_vs_country_type_guardian_dragon_mult, Categories: 16508
Tag: damage_vs_country_type_guardian_stellarite_mult, Categories: 16508
Tag: damage_vs_country_type_guardian_wraith_mult, Categories: 16508
Tag: damage_vs_country_type_guardian_hiver_mult, Categories: 16508
Tag: damage_vs_country_type_guardian_horror_mult, Categories: 16508
Tag: damage_vs_country_type_guardian_fortress_mult, Categories: 16508
Tag: damage_vs_country_type_guardian_dreadnought_mult, Categories: 16508
Tag: damage_vs_country_type_guardian_sphere_mult, Categories: 16508
Tag: damage_vs_country_type_guardian_scavenger_bot_mult, Categories: 16508
Tag: damage_vs_country_type_guardian_elderly_tiyanki_mult, Categories: 16508
Tag: damage_vs_country_type_ldragon_country_mult, Categories: 16508
Tag: damage_vs_country_type_guardian_hatchling_mult, Categories: 16508
Tag: damage_vs_country_type_prikki_mult, Categories: 16508
Tag: damage_vs_country_type_caravaneer_home_mult, Categories: 16508
Tag: damage_vs_country_type_caravaneer_fleet_mult, Categories: 16508
Tag: BIOLOGICAL_species_trait_points_add, Categories: 256
Tag: ROBOT_species_trait_points_add, Categories: 256
Tag: MACHINE_species_trait_points_add, Categories: 256
Tag: PRESAPIENT_species_trait_points_add, Categories: 256
Tag: LITHOID_species_trait_points_add, Categories: 256
Tag: OTHER_species_trait_points_add, Categories: 256
Tag: pop_ethic_fanatic_authoritarian_attraction_mult, Categories: 2
Tag: pop_ethic_authoritarian_attraction_mult, Categories: 2
Tag: pop_ethic_fanatic_egalitarian_attraction_mult, Categories: 2
Tag: pop_ethic_egalitarian_attraction_mult, Categories: 2
Tag: pop_ethic_fanatic_xenophobe_attraction_mult, Categories: 2
Tag: pop_ethic_xenophobe_attraction_mult, Categories: 2
Tag: pop_ethic_fanatic_xenophile_attraction_mult, Categories: 2
Tag: pop_ethic_xenophile_attraction_mult, Categories: 2
Tag: pop_ethic_fanatic_militarist_attraction_mult, Categories: 2
Tag: pop_ethic_militarist_attraction_mult, Categories: 2
Tag: pop_ethic_fanatic_pacifist_attraction_mult, Categories: 2
Tag: pop_ethic_pacifist_attraction_mult, Categories: 2
Tag: pop_ethic_fanatic_spiritualist_attraction_mult, Categories: 2
Tag: pop_ethic_spiritualist_attraction_mult, Categories: 2
Tag: pop_ethic_fanatic_materialist_attraction_mult, Categories: 2
Tag: pop_ethic_materialist_attraction_mult, Categories: 2
Tag: pop_ethic_gestalt_consciousness_attraction_mult, Categories: 2
Tag: pc_desert_habitability, Categories: 131072
Tag: pc_arid_habitability, Categories: 131072
Tag: pc_savannah_habitability, Categories: 131072
Tag: pc_tropical_habitability, Categories: 131072
Tag: pc_continental_habitability, Categories: 131072
Tag: pc_ocean_habitability, Categories: 131072
Tag: pc_tundra_habitability, Categories: 131072
Tag: pc_arctic_habitability, Categories: 131072
Tag: pc_alpine_habitability, Categories: 131072
Tag: pc_gas_giant_habitability, Categories: 131072
Tag: pc_asteroid_habitability, Categories: 131072
Tag: pc_ice_asteroid_habitability, Categories: 131072
Tag: pc_rare_crystal_asteroid_habitability, Categories: 131072
Tag: pc_molten_habitability, Categories: 131072
Tag: pc_barren_habitability, Categories: 131072
Tag: pc_barren_cold_habitability, Categories: 131072
Tag: pc_toxic_habitability, Categories: 131072
Tag: pc_frozen_habitability, Categories: 131072
Tag: pc_nuked_habitability, Categories: 131072
Tag: pc_hive_habitability, Categories: 131072
Tag: pc_machine_habitability, Categories: 131072
Tag: pc_shielded_habitability, Categories: 131072
Tag: pc_ai_habitability, Categories: 131072
Tag: pc_infested_habitability, Categories: 131072
Tag: pc_gaia_habitability, Categories: 131072
Tag: pc_cybrex_habitability, Categories: 131072
Tag: pc_b_star_habitability, Categories: 131072
Tag: pc_a_star_habitability, Categories: 131072
Tag: pc_f_star_habitability, Categories: 131072
Tag: pc_g_star_habitability, Categories: 131072
Tag: pc_k_star_habitability, Categories: 131072
Tag: pc_m_star_habitability, Categories: 131072
Tag: pc_m_giant_star_habitability, Categories: 131072
Tag: pc_t_star_habitability, Categories: 131072
Tag: pc_black_hole_habitability, Categories: 131072
Tag: pc_neutron_star_habitability, Categories: 131072
Tag: pc_pulsar_habitability, Categories: 131072
Tag: pc_ringworld_habitable_habitability, Categories: 131072
Tag: pc_ringworld_habitable_damaged_habitability, Categories: 131072
Tag: pc_ringworld_tech_habitability, Categories: 131072
Tag: pc_ringworld_tech_damaged_habitability, Categories: 131072
Tag: pc_ringworld_seam_habitability, Categories: 131072
Tag: pc_ringworld_seam_damaged_habitability, Categories: 131072
Tag: pc_habitat_habitability, Categories: 131072
Tag: pc_shrouded_habitability, Categories: 131072
Tag: pc_broken_habitability, Categories: 131072
Tag: pc_shattered_habitability, Categories: 131072
Tag: pc_gray_goo_habitability, Categories: 131072
Tag: pc_egg_cracked_habitability, Categories: 131072
Tag: pc_crystal_asteroid_habitability, Categories: 131072
Tag: pc_ringworld_shielded_habitability, Categories: 131072
Tag: pc_habitat_shielded_habitability, Categories: 131072
Tag: pc_city_habitability, Categories: 131072
Tag: pc_relic_habitability, Categories: 131072
Tag: pc_shattered_2_habitability, Categories: 131072
Tag: category_materials_research_speed_mult, Categories: 256
Tag: category_propulsion_research_speed_mult, Categories: 256
Tag: category_voidcraft_research_speed_mult, Categories: 256
Tag: category_industry_research_speed_mult, Categories: 256
Tag: category_field_manipulation_research_speed_mult, Categories: 256
Tag: category_particles_research_speed_mult, Categories: 256
Tag: category_computing_research_speed_mult, Categories: 256
Tag: category_psionics_research_speed_mult, Categories: 256
Tag: category_new_worlds_research_speed_mult, Categories: 256
Tag: category_statecraft_research_speed_mult, Categories: 256
Tag: category_biology_research_speed_mult, Categories: 256
Tag: category_military_theory_research_speed_mult, Categories: 256
Tag: district_generator_max, Categories: 2048
Tag: district_mining_max, Categories: 2048
Tag: district_farming_max, Categories: 2048
Tag: planet_district_city_build_speed_mult, Categories: 2048
Tag: planet_district_hive_build_speed_mult, Categories: 2048
Tag: planet_district_nexus_build_speed_mult, Categories: 2048
Tag: planet_district_industrial_build_speed_mult, Categories: 2048
Tag: planet_district_arcology_housing_build_speed_mult, Categories: 2048
Tag: planet_district_arcology_arms_industry_build_speed_mult, Categories: 2048
Tag: planet_district_arcology_civilian_industry_build_speed_mult, Categories: 2048
Tag: planet_district_arcology_leisure_build_speed_mult, Categories: 2048
Tag: planet_district_generator_build_speed_mult, Categories: 2048
